id,source_sha256,profile,source_path,source_line,original,resource_kind,review_status,translation_zh-Hans,translation_zh-Hant
maps/MountMoon1F.asm::BugManiacKentaSeenText::1,ebeb6dba6c3e6c1b3eebb92ee4a385b9363d750f71bf269788ef190b5e4a5eb4,normal,maps/MountMoon1F.asm,248,"I saw a red-haired
{line}
boy training here.
{para}
Have you battled
{line}
him?
{done}",text,ready,,
maps/MountMoon1F.asm::BugManiacKentaBeatenText::1,1c84d8bae15bf1cb808528e684771a8d8b1d453ab3b9dced021b5bee5b44547d,normal,maps/MountMoon1F.asm,256,"You got me!
{done}",text,ready,,
maps/MountMoon1F.asm::LassMiriamSeenText::1,5fe8921552d67f3856a3c7e1a52253394e0f2c143e2f79191cb8450897270ec9,normal,maps/MountMoon1F.asm,260,"When I was young-
{line}
er, I always used
{para}
to get lost in
{line}
this place.
{done}",text,ready,,
maps/MountMoon1F.asm::LassMiriamBeatenText::1,3e1fe97a39c248a590a41d7b55d6af2251f0313d2351e3ea7a75efd313834177,normal,maps/MountMoon1F.asm,268,"Oh! I lost it!
{done}",text,ready,,
maps/MountMoon1F.asm::SuperNerdJovanSeenText::1,e8fbc57c30d3ea7067dc41be43f73902cd20597f1ec6fad11cc23baeb93fb4d8,normal,maps/MountMoon1F.asm,272,"What! Don't sneak
{line}
up on me!
{done}",text,ready,,
maps/MountMoon1F.asm::SuperNerdJovanBeatenText::1,ef824cf24d914e8ea2399ae4969caa0c77c91e47aead7d576125d9dadf956ac7,normal,maps/MountMoon1F.asm,277,"My #mon
{line}
won't do!
{done}",text,ready,,
maps/MountMoon1F.asm::BugManiacRobbySeenText::1,7c2f03a45cf1ca789ae5e691884acda9ffa468b5cf550423a2023f669e6ae3f3,normal,maps/MountMoon1F.asm,282,"You need to go
{line}
through this cave
{para}
to get to Cerulean
{line}
City.
{done}",text,ready,,
maps/MountMoon1F.asm::BugManiacRobbyBeatenText::1,0e9e2067a162fa258a6e0fbc7291cadc41d5dbba95c00cf9324a3e7776756821,normal,maps/MountMoon1F.asm,290,"I lost…
{done}",text,ready,,
maps/MountMoon1F.asm::LassIrisSeenText::1,53795df000962510831bb9dfcbf361537f42891afb7d20359b17b324bf5929ac,normal,maps/MountMoon1F.asm,294,"Have you seen a
{line}
Clefairy?
{para}
They're so cute!
{done}",text,ready,,
maps/MountMoon1F.asm::LassIrisBeatenText::1,247d648e1778cda46e367fc85a0b66224e48382e149222a9240d26c3aa1f0910,normal,maps/MountMoon1F.asm,301,"That was so fast…
{done}",text,ready,,
maps/MountMoon1F.asm::HikerMarcosSeenText::1,b73ad8f2b5b92885bb2f17cb4d4f115a08dd5c4a84de0358a5839b7d48155bf6,normal,maps/MountMoon1F.asm,305,"Kids like you
{line}
shouldn't be
{para}
wandering around
{line}
here in the dark.
{done}",text,ready,,
maps/MountMoon1F.asm::HikerMarcosBeatenText::1,3950db04b848906e1e04bd88f3cff4684b19ddcd50348410030c382608a99288,normal,maps/MountMoon1F.asm,313,"Woah!
{line}
You're strong!
{done}",text,ready,,
maps/MountMoonB1F.asm::MountMoonB1FPokefanmText::1,194818acff9211b5a733736140fbc98553b59265f56974254374e6a1217c9c5f,normal,maps/MountMoonB1F.asm,26,"I'm excavating for
{line}
fossils here under
{cont}
Mt.Moon.
{para}
Sometimes Brock of
{line}
Pewter Gym lends
{cont}
me a hand.
{done}",text,ready,,
maps/MountMoonB2F.asm::GenericTrainerYoungsterJosh::1,d60472ab691fc377cec690c5f8e72609052056e40403d6734750585fab0be418,normal,maps/MountMoonB2F.asm,35,"With that team of
{line}
#mon, you must
{para}
have explored a
{line}
lot of places.
{para}
Getting lost is
{line}
your everyday
{cont}
fare, huh?
{done}",text,ready,,
maps/MountMoonB2F.asm::GenericTrainerBird_keeperMick::1,8bbdbbc116ccdd6b6c71cb30f01c2ea072f9862e15b3dea0dd053a009d2208b4,normal,maps/MountMoonB2F.asm,49,"Birds of a feather
{line}
flock together.
{para}
I should go hang
{line}
out with other
{para}
Bird Keepers some-
{line}
where sensible.
{done}",text,ready,,
maps/MountMoonB2F.asm::GenericTrainerHexManiacEsther::1,63159625b038631081190296de320ff621a9e498d16a282cba24d1b4ddfb7e41,normal,maps/MountMoonB2F.asm,62,"Magic mirror,
{line}
great and wise,
{para}
failed to see my
{line}
swift demise.
{done}",text,ready,,
maps/MountMoonB2F.asm::GenericTrainerCooltrainermConnor::1,192f6bd6adad5c3e703c4b74c6d90269a6b5428014d461f5273deb80f2facf02,normal,maps/MountMoonB2F.asm,72,"Style and charm
{line}
go hand in hand.
{para}
They're the cool-
{line}
est combination.
{done}",text,ready,,
maps/MountMoonB2F.asm::GenericTrainerSuperNerdMiguel::1,35cd408813964f5f035d44e6936efa28df34ea12c75fcfd32e2597714c9448fb,normal,maps/MountMoonB2F.asm,82,"Maybe if I had
{line}
an Aerodactyl…
{done}",text,ready,,
maps/MountMoonB2F.asm::YoungsterJoshSeenText::1,ae1e940be6056fe9873d7e128f25a9b2e46acbf95f5cd25b0bb815e73bea5c8f,normal,maps/MountMoonB2F.asm,87,"You came to ex-
{line}
plore the cave,
{cont}
right?
{para}
Be careful, you
{line}
may get lost.
{done}",text,ready,,
maps/MountMoonB2F.asm::YoungsterJoshBeatenText::1,37b9a8d623304a5dc469d4033bac3d968f2be310d1d2380887779953b970e1c8,normal,maps/MountMoonB2F.asm,96,"You're not lost
{line}
at all.
{done}",text,ready,,
maps/MountMoonB2F.asm::Bird_keeperMickSeenText::1,12ce1de2fdbffa78ed8a6442af6fc44af463901069a599db7a0928529c9de613,normal,maps/MountMoonB2F.asm,101,"I'm not sure why
{line}
I came here.
{para}
My birds can't fly
{line}
in this cave!
{done}",text,ready,,
maps/MountMoonB2F.asm::Bird_keeperMickBeatenText::1,e5feb7e28566799bb77e1bafc3ed86987bc425e9f3b40c0a0925b0898cbbb1d2,normal,maps/MountMoonB2F.asm,109,"Yeah, this was a
{line}
bad idea.
{done}",text,ready,,
maps/MountMoonB2F.asm::HexManiacEstherSeenText::1,fda29d95874e8c84e706168b8043c2cf4f82702fe8803acf32f70d64bb4dd028,normal,maps/MountMoonB2F.asm,114,"Mirror, mirror,
{line}
on the wall,
{para}
who will throw
{line}
their # Ball?
{done}",text,ready,,
maps/MountMoonB2F.asm::HexManiacEstherBeatenText::1,30d732d790306a9a77798e75db0e2917cd6cd564839b47e7a6857be89dda8b14,normal,maps/MountMoonB2F.asm,122,"You will!
{done}",text,ready,,
maps/MountMoonB2F.asm::CooltrainermConnorSeenText::1,9821a6ce2e06197456d327b69d1198e733c9f094492b34598eebb61cc440f04b,normal,maps/MountMoonB2F.asm,126,"You've either got
{line}
it or you don't.
{done}",text,ready,,
maps/MountMoonB2F.asm::CooltrainermConnorBeatenText::1,d039efe7cd147e7a6fefd987c3f39f4d0e52818e2bf5903d828856fd0de37b81,normal,maps/MountMoonB2F.asm,131,"Whoa!
{line}
You've got it!
{done}",text,ready,,
maps/MountMoonB2F.asm::SuperNerdMiguelSeenText::1,82d5a28ea522089fa5bd275ba92e58b9b457eca464a909c76ae48b5b7bde76fc,normal,maps/MountMoonB2F.asm,136,"I found these
{line}
fossils and re-
{cont}
vived them!
{para}
Now they're both
{line}
mine!
{done}",text,ready,,
maps/MountMoonB2F.asm::SuperNerdMiguelBeatenText::1,0b35440ce143fc8ae03f51543524a85660547e4f842913b009318965b280809f,normal,maps/MountMoonB2F.asm,145,"My fossils were
{line}
crushed!
{done}",text,ready,,
maps/MountMoonGiftShop.asm::MountMoonGiftShopLassText::1,f5edcfe445c419f32e7d0132332ad778bfa60a884b365455691d17ddc24966dc,normal,maps/MountMoonGiftShop.asm,21,"When the sun goes
{line}
down, Clefairy
{cont}
come out to play.
{done}",text,ready,,
maps/MountMoonSquare.asm::DontLitterSignText::1,5de5d7aad8a2043b3e96285df2d5e6da203aa0ac5356ebb75c028949405c7945,normal,maps/MountMoonSquare.asm,105,"Mt.Moon Square
{line}
Don't Litter
{done}",text,ready,,
maps/MountMortar1FInside.asm::GenericTrainerPokemaniacMiller::1,fe366e194784cb3ba4dfc50ed1373adcf69c2e2194fd1aa633794b37dde4e5a9,normal,maps/MountMortar1FInside.asm,34,"A while back, this
{line}
karate dude wanted
{para}
to battle. He was
{line}
ridiculously good.
{para}
He just thrashed
{line}
us silly.
{para}
He went in deeper
{line}
saying it was for
{para}
his training. I
{line}
wonder how he is?
{done}",text,ready,,
maps/MountMortar1FInside.asm::GenericTrainerSupernerdMarkus::1,cd99750a77827d491b97e9f0c0860556ea0ee84e799eb9cbcf37fc249eccd502,normal,maps/MountMortar1FInside.asm,53,"I came to explore
{line}
Mt.Mortar, but I
{para}
got separated from
{line}
my partner…
{para}
Did you run into a
{line}
trainer who uses a
{para}
Seadra that knows
{line}
Waterfall?
{done}",text,ready,,
maps/MountMortar1FInside.asm::PokemaniacMillerSeenText::1,ded59283e4c236ef19aa19be2b926d072d270ccfe64c8f48cb048b7dfefd2d8b,normal,maps/MountMortar1FInside.asm,67,"I'm not losing
{line}
this time!
{done}",text,ready,,
maps/MountMortar1FInside.asm::PokemaniacMillerBeatenText::1,2b0a22a0b7a8c2b02f4efe831790618aebc334834f4637fb59a184859597440f,normal,maps/MountMortar1FInside.asm,72,"I lost to some
{line}
kid…?
{done}",text,ready,,
maps/MountMortar1FInside.asm::SupernerdMarkusSeenText::1,51a958fdf14b14b48d33febb14904d699ea7ea91749b6ca647f900b41fa2d0f5,normal,maps/MountMortar1FInside.asm,77,"Hey! Hugh!
{done}",text,ready,,
maps/MountMortar1FInside.asm::SupernerdMarkusBeatenText::1,2e3b62a473baf8f0d46b1e377e758fdba6859f286a72d5cda2a39759f55fef51,normal,maps/MountMortar1FInside.asm,81,"I mistook you for
{line}
someone else…
{done}",text,ready,,
maps/MountMortar1FOutside.asm::GenericTrainerBattleGirlSubaru::1,c443febb46ae7dbaa9891822d7a6f265fad214688af6a1c0b9ef379fb6d798fb,normal,maps/MountMortar1FOutside.asm,31,"All this climbing
{line}
and I'm still not
{cont}
the toughest…
{done}",text,ready,,
maps/MountMortar1FOutside.asm::GenericTrainerBattleGirlDiane::1,97209678b5168b94b85f4643198fb8e92368066c0eb7daf39e242dadbbe4c386,normal,maps/MountMortar1FOutside.asm,39,"I bow to you.
{done}",text,ready,,
maps/MountMortar1FOutside.asm::BattleGirlSubaruSeenText::1,79afff07b3c8a1020bffeda0a04a25348114f11b2549bb0f361e4b41b7d656e6,normal,maps/MountMortar1FOutside.asm,43,"Kiyaah!
{done}",text,ready,,
maps/MountMortar1FOutside.asm::BattleGirlSubaruBeatenText::1,776221535a3d6ba01b029eff6e93fb8151f8af64023c10fd26d1f0295bc62086,normal,maps/MountMortar1FOutside.asm,47,"Ooof!
{done}",text,ready,,
maps/MountMortar1FOutside.asm::BattleGirlDianeSeenText::1,2d14ac803c8c58282d39c5769ccee7a4a375b1800586194be83bcd6d4975ce2a,normal,maps/MountMortar1FOutside.asm,51,"Hii-yaah!
{done}",text,ready,,
maps/MountMortar1FOutside.asm::BattleGirlDianeBeatenText::1,a05dc8ec04a8bfb78ecb1d827d8226555dcfd7fc95cda7c1f3f470ded44b6301,normal,maps/MountMortar1FOutside.asm,55,"This round goes
{line}
to you.
{done}",text,ready,,
maps/MountMortar2FInside.asm::GenericTrainerSupernerdHugh::1,75ec6416113c3e034898284f59f926d64ac2fbb61d7d66b7d8dbd3994d4db8e3,normal,maps/MountMortar2FInside.asm,27,"I'm investigating
{line}
Mt.Mortar, but my
{cont}
pal's gone AWOL.
{para}
Have you seen a
{line}
trainer who has a
{para}
Slowpoke that can
{line}
use Strength?
{done}",text,ready,,
maps/MountMortar2FInside.asm::SupernerdHughSeenText::1,0179b02fc37596931ffa6731fc30c90dbf314aadb09913248d68c09421bf61a0,normal,maps/MountMortar2FInside.asm,39,"Yo! Markus!
{done}",text,ready,,
maps/MountMortar2FInside.asm::SupernerdHughBeatenText::1,b41c9b358b50985329559af402c0c067fa1d676d6f53bf31d1f2c5c45f0cb764,normal,maps/MountMortar2FInside.asm,43,"Sorry, my mistake.
{done}",text,ready,,
maps/MountMortarB1F.asm::MountMortarB1FTutorDefenseCurlScript.TutorRefused::1,8bd582847b7a2b7b4dc7da205a8962f48eb7d50d4d0ae832606aed0329099816,normal,maps/MountMortarB1F.asm,48,"I'll be right here
{line}
waiting.
{done}",text,ready,,
maps/MountMortarB1F.asm::MountMortarB1FTutorDefenseCurlScript.NoSilverLeaf::1,f5d2a699754ab2e868a256a9e9379865d1eb035830bd037152487f1e49ddb47d,normal,maps/MountMortarB1F.asm,55,"Shucks, you don't
{line}
have a Silver
{cont}
Leaf.
{done}",text,ready,,
maps/MountMortarB1F.asm::MountMortarB1FTutorDefenseCurlScript.TeachMove::1,af9d72f09e2c8f6966b0942cfb7a783ef0df0d6186236ab675dffd2de6cfc0ac,normal,maps/MountMortarB1F.asm,64,"There! Now your
{line}
#mon can use
{cont}
Defense Curl!
{done}",text,ready,,
maps/MountMortarB1F.asm::MountMortarB1FKiyoGotTyrogueText::1,2dc8adefced8696ed88eea92383cbdde2becf0f02f08a289eb5f6d70e11ab7cd,normal,maps/MountMortarB1F.asm,92,"Tyrogue is a
{line}
Fighting-type.
{para}
It evolves into a
{line}
tougher #mon.
{para}
Keep up the hard
{line}
work. I'll keep
{cont}
training too.
{para}
Farewell!
{done}",text,ready,,
maps/MountMortarB1F.asm::MountMortarB1FHikerText::1,5ce6f03cfb0e98d32eb0f102a971451e1a35a4e17abe3d406d0697b77a99a605,normal,maps/MountMortarB1F.asm,106,"My #mon used
{line}
Brick Break on a
{para}
boulder, but it
{line}
was undamaged.
{para}
It turned out to
{line}
be a Geodude that
{cont}
used Defense Curl!
{done}",text,ready,,
maps/MountMortarB1F.asm::Text_MountMortarB1FTutorDefenseCurl::1,5831f11414481b8ac4055214d23725f0a119fda4db41da7b1cf5562b008efc0a,normal,maps/MountMortarB1F.asm,122,"I can teach your
{line}
#mon to use
{para}
Defense Curl for
{line}
one Silver Leaf.
{done}",text,ready,,
maps/MountMortarB1F.asm::Text_MountMortarB1FTutorQuestion::1,e4b4ec20f3570431b9c3dee69ad6c045200e3f8817117d29381fc9a688a4ef30,normal,maps/MountMortarB1F.asm,131,"Should I teach
{line}
your #mon
{cont}
Defense Curl?
{done}",text,ready,,
maps/MountMortarB1F.asm::MountMortarB1FKiyoIntroText::1,725566c37228cdc344e9045743b6e9845b82d54442e341e6628f7a832fe26c26,normal,maps/MountMortarB1F.asm,139,"Hey!
{para}
I am the Karate
{line}
King!
{para}
I train alone here
{line}
in the dark!
{para}
You!
{line}
Battle with me!
{para}
Hwaaarggh!
{done}",text,ready,,
maps/MountMortarB1F.asm::MountMortarB1FKiyoWinText::1,159c8a6a89db5a6e21235a67aeb142622f3466bfbf0051f37006a057e5078a3f,normal,maps/MountMortarB1F.asm,154,"Waaaarggh!
{line}
I'm beaten!
{done}",text,ready,,
maps/MountMortarB1F.asm::MountMortarB1FTyrogueRewardText::1,9c5825bf961ecd4018b9199e5299a94f7d653905813a2dfc0cc72a7bb98d31e9,normal,maps/MountMortarB1F.asm,159,"I… I'm crushed…
{para}
My training is
{line}
still not enough…
{para}
But a loss is a
{line}
loss. I admit it.
{para}
As proof that you
{line}
defeated me, I'll
{para}
give you a rare
{line}
fighting #mon.
{done}",text,ready,,
maps/MountMortarB1F.asm::MountMortarB1FKiyoFullPartyAndBoxText::1,88487fe30629f6a64aef9251fa03865a226322eec9e4a6a7dc70e7313e31bb72,normal,maps/MountMortarB1F.asm,175,"You have no room
{line}
in your party
{line}
or Box!
{done}",text,ready,,
maps/MoveManiacsHouse.asm::MoveReminderIntroText::1,80663753846e4fba070a2c855d108124be6ceb6fbc84753066e21ebc67d7f453,normal,maps/MoveManiacsHouse.asm,44,"Me? I'm the
{line}
Move Maniac.
{para}
I'll make your
{line}
#mon remember
{para}
a move if you'll
{line}
trade me a
{cont}
Gold Leaf!
{done}",text,ready,,
maps/MoveManiacsHouse.asm::MoveReminderPromptText::1,f3ff999c8148087a70a03a1bec08f0c710cc4d33913d38e5d756ae2df899bdd5,normal,maps/MoveManiacsHouse.asm,56,"Do you want me to
{line}
teach one of your
{cont}
#mon a move?
{done}",text,ready,,
maps/MoveManiacsHouse.asm::MoveReminderWhichMonText::1,afaee3a6ad60ea54b19254091bad7dc693dada575084db216aa4463a37cb2b6f,normal,maps/MoveManiacsHouse.asm,62,"Yay! Which #mon
{line}
needs tutoring?
{done}",text,ready,,
maps/MoveManiacsHouse.asm::MoveReminderNoGoldLeafText::1,2bca865cc442a640b218f4d7d822a14cd1d772c356fc1ddac449aacf509dbf06,normal,maps/MoveManiacsHouse.asm,67,"Huh? You don't
{line}
have any Gold
{cont}
Leaves.
{para}
Sometimes you can
{line}
find them on wild
{cont}
Bellsprout.
{done}",text,ready,,
maps/MoveManiacsHouse.asm::MoveReminderNoMovesText::1,1a203ee6c8a4b77e94752b8a7a4a3046eb8b137bb2fe1d752b9b59ef86b89c5d,normal,maps/MoveManiacsHouse.asm,77,"Sorry… There isn't
{line}
any move I can
{para}
make that #mon
{line}
remember.
{prompt}",text,ready,,
maps/MoveManiacsHouse.asm::MoveReminderCancelText::1,7ad31593579dea7a0a22740acffa48462a606c62140053f31baf673847b9dbf1,normal,maps/MoveManiacsHouse.asm,85,"If your #mon
{line}
needs to learn a
{para}
move, come back
{line}
with a Gold Leaf!
{done}",text,ready,,
maps/MrFujisHouse.asm::MrFujisHouseSuperNerdText::1,11a7124a094cc15047aef2c57f81071e7ee7b0228e386ba65fd3d1e5cec21e2d,normal,maps/MrFujisHouse.asm,22,"Mr.Fuji does live
{line}
here, but he's not
{cont}
home now.
{para}
He might be at the
{line}
House of Souls.
{done}",text,ready,,
maps/MrFujisHouse.asm::MrFujisHouseLassText::1,9105526f4b868e08066fc4d079520992279445143a4a63c4f01e95a96623a689,normal,maps/MrFujisHouse.asm,31,"Some cold-hearted
{line}
people stop caring
{cont}
for their #mon.
{para}
Grandpa takes in
{line}
the poor homeless
{para}
#mon and takes
{line}
care of them.
{done}",text,ready,,
maps/MrFujisHouse.asm::MrFujisPsyduckText::1,63fa0812bd60af994e709b10d209e7773ac001f79ce2012064be4ae347f39dd7,normal,maps/MrFujisHouse.asm,43,"Psyduck: Gu-guwa?
{done}",text,ready,,
maps/MrFujisHouse.asm::MrFujisNidorinoText::1,43a56fb428ca9a6d9cceb5f2cf34441f69d778e82d9bcd455c61562cfa3c8381,normal,maps/MrFujisHouse.asm,47,"Nidorino: Gyun!
{done}",text,ready,,
maps/MrFujisHouse.asm::MrFujisPidgeyText::1,6d77256805a421df7ae792c2a40ef42a530e7d654d6513d99a2dd389bde5552d,normal,maps/MrFujisHouse.asm,51,"Pidgey: Pijji!
{done}",text,ready,,
maps/MrPokemonsHouse.asm::MrPokemonIntroText1::1,05e14dffbab217a21b3f8c1a5f0d48f7d33f6e574a92eda0098894ea94c6011a,normal,maps/MrPokemonsHouse.asm,190,"Hello, hello! You
{line}
must be <PLAYER>.
{para}
Prof.Elm said that
{line}
you would visit.
{done}",text,ready,,
maps/MrPokemonsHouse.asm::MrPokemonIntroText2::1,9537717f3b88ab079163313218b2ff818ac21a364962cff0e5313cf8879deb7b,normal,maps/MrPokemonsHouse.asm,198,"This is what I
{line}
want Prof.Elm to
{cont}
examine.
{done}",text,ready,,
maps/MrPokemonsHouse.asm::MrPokemonIntroText3::1,07219a2c931f17a52ef01c4874db8404c8966b08ea053b4f50ee5aca421ede40,normal,maps/MrPokemonsHouse.asm,204,"I know a couple
{line}
who run a #mon
{cont}
Day-Care service.
{para}
They gave me that
{line}
Egg.
{para}
I was intrigued,
{line}
so I sent mail to
{cont}
Prof.Elm.
{para}
For #mon evolu-
{line}
tion, Prof.Elm is
{cont}
the authority.
{done}",text,ready,,
maps/MrPokemonsHouse.asm::MrPokemonIntroText4::1,597d05f1f151e70a994fa53210fb7d6375bc5699e163b577d6a76b2717a9a4f1,normal,maps/MrPokemonsHouse.asm,221,"Even Prof.Oak here
{line}
recognizes that.
{done}",text,ready,,
maps/MrPokemonsHouse.asm::MrPokemonIntroText5::1,5218189343d2297f2820d2a639ddb496546627dac971aa2e4e64f291161a2a61,normal,maps/MrPokemonsHouse.asm,226,"If my assumption
{line}
is correct, Prof.
{cont}
Elm will know it.
{done}",text,ready,,
maps/MrPokemonsHouse.asm::MrPokemonsHouse_MrPokemonHealText::1,5e9d5d4f42bd1b091c9afde990175a498cfbe326e74c4ca8ff35eba3ac747a2a,normal,maps/MrPokemonsHouse.asm,232,"You are returning
{line}
to Prof.Elm?
{para}
Here. Your #mon
{line}
should have some
{cont}
rest.
{done}",text,ready,,
maps/MrPokemonsHouse.asm::MrPokemonText_OddSouvenir::1,27009e9debaa4e99984c174a778777f01d4428c1e1ba0eec93b4191dbe80c598,normal,maps/MrPokemonsHouse.asm,241,"Oh! That souvenir!
{para}
I got one of those
{line}
on my trip to the
{cont}
Orange Islands.
{para}
I saw some oddly-
{line}
formed #mon
{cont}
there too!
{para}
Hmm… I wonder…
{para}
Is there a conn-
{line}
ection between
{para}
that souvenir and
{line}
those unusual
{cont}
forms of #mon?
{done}",text,ready,,
maps/MrPokemonsHouse.asm::MrPokemonText_ImDependingOnYou::1,ea7f59b35c3f0b4516780e6850b20420abef6c348b53237707e57a0db2ccc126,normal,maps/MrPokemonsHouse.asm,262,"I'm depending on
{line}
you!
{done}",text,ready,,
maps/MrPokemonsHouse.asm::MrPokemonText_AlwaysNewDiscoveries::1,f20d5f42a45f85536e9aee406ebf25898b940d30f0398df291a9512619233363,normal,maps/MrPokemonsHouse.asm,267,"Life is delight-
{line}
ful! Always, new
{para}
discoveries to be
{line}
made!
{done}",text,ready,,
maps/MrPokemonsHouse.asm::MrPokemonsHouse_OakText1::1,ef83e85196f782b0bae31fea2d939bcc4147eda346bff8e203e8540b357f546a,normal,maps/MrPokemonsHouse.asm,275,"Oak: Aha! So
{line}
you're <PLAYER>!
{para}
I'm Oak! A #mon
{line}
researcher.
{para}
I was just visit-
{line}
ing my old friend
{cont}
Mr.#mon.
{para}
I heard you were
{line}
running an errand
{para}
for Prof.Elm, so I
{line}
waited here.
{para}
Oh! What's this?
{line}
A rare #mon!
{para}
Let's see…
{para}
Hm, I see!
{para}
I understand why
{line}
Prof.Elm gave you
{para}
a #mon for this
{line}
errand.
{para}
To researchers
{line}
like Prof.Elm and
{para}
I, #mon are our
{line}
friends.
{para}
He saw that you
{line}
would treat your
{para}
#mon with love
{line}
and care.
{para}
…Ah!
{para}
You seem to be
{line}
dependable.
{para}
How would you like
{line}
to help me out?
{para}
See? This is the
{line}
latest version of
{cont}
#dex.
{para}
It automatically
{line}
records data on
{para}
#mon you've
{line}
seen or caught.
{para}
It's a hi-tech
{line}
encyclopedia!
{done}",text,ready,,
maps/MrPokemonsHouse.asm::MrPokemonsHouse_OakText2::1,3c29c76264a5cfde6c7127b5e3ea35db27f1a842c1f5b399ab5794440efe0078,normal,maps/MrPokemonsHouse.asm,341,"Go meet many kinds
{line}
of #mon and
{para}
complete that
{line}
#dex!
{para}
But I've stayed
{line}
too long.
{para}
I have to get to
{line}
Goldenrod for my
{cont}
usual radio show.
{para}
<PLAYER>, I'm
{line}
counting on you!
{done}",text,ready,,
maps/MrPokemonsHouse.asm::MrPokemonText_GimmeTheScale::1,278e3de63b6169b5da40e6b88dcbfada8299c26c53dd8524ba4d57e359474a04,normal,maps/MrPokemonsHouse.asm,361,"Hm? That Scale!
{line}
What's that?
{cont}
A red Gyarados?
{para}
It must have kept
{line}
its coloration as
{cont}
a Magikarp!
{para}
That could be
{line}
one of a kind!
{cont}
I, I want it…
{para}
<PLAYER>, would you
{line}
care to trade it?
{para}
I can offer you
{line}
a rare #mon.
{done}",text,ready,,
maps/MrPokemonsHouse.asm::MrPokemonText_GotShinyDitto::1,1bef6a4137c857ed095f55b9b53772e1565ecfdcbc3727cf6876f83d8d4c5672,normal,maps/MrPokemonsHouse.asm,381,"<PLAYER> received a
{line}
#mon.
{done}",text,ready,,
maps/MrPokemonsHouse.asm::MrPokemonText_SentToPC::1,63274c7bd2cbce2fcb835a7eb65a6e3b01f2c640a5187cf9c42f3ee4633e5cab,normal,maps/MrPokemonsHouse.asm,386,"The #mon was
{line}
sent to 
{TEXT_RAM:wStringBuffer1}
.
{done}",text,ready,,
maps/MrPokemonsHouse.asm::MrPokemonText_PartyAndBoxFull::1,c6cedf4a4ffa68466c1256e428cfdd0f13f20a7ae79a4295219f4877ef150d2c,normal,maps/MrPokemonsHouse.asm,393,"You don't have any
{line}
room for this,
{cont}
even in your Box!
{done}",text,ready,,
maps/MrPokemonsHouse.asm::MrPokemonText_Disappointed::1,25a333a9d9c37faadb27796170636ea0ec6548369145da6e0efe381ffd54bd9d,normal,maps/MrPokemonsHouse.asm,399,"That's disappoint-
{line}
ing. That happens
{cont}
to be very rare.
{done}",text,ready,,
maps/MrPokemonsHouse.asm::MrPokemonsHouse_ForeignMagazinesText::1,dda03e10ce4a4bbfa599708c5a99d82c3987672ca1a038724036397bda2a1652,normal,maps/MrPokemonsHouse.asm,405,"It's packed with
{line}
foreign magazines.
{para}
Can't even read
{line}
their titles…
{done}",text,ready,,
maps/MrPokemonsHouse.asm::MrPokemonsHouse_BrokenComputerText::1,7e5f5703ffe6b6ee1ec4bd7127041d0bb1e8d0aac95dcff5cc1d2a560e5e0462,normal,maps/MrPokemonsHouse.asm,413,"It's a big com-
{line}
puter. Hmm. It's
{cont}
broken.
{done}",text,ready,,
maps/MrPokemonsHouse.asm::MrPokemonsHouse_StrangeCoinsText::1,72c52f96f35c0532e24c941c47afd00f4c593a2ca7801c705d741f923116e442,normal,maps/MrPokemonsHouse.asm,419,"A whole pile of
{line}
strange coins!
{para}
Maybe they're from
{line}
another country…
{done}",text,ready,,
maps/MrPokemonsHouse.asm::MrPokemonsHouse_CabinetText::1,ef0a0f17f44106a938106965eb4c7d18d21b9c36f2e315c3bb24874792be521c,normal,maps/MrPokemonsHouse.asm,427,"A collection of
{line}
rare curiosities
{cont}
from all over!
{done}",text,ready,,
maps/MrPokemonsHouse.asm::MrPokemonsHouse_RedScaleCabinetText::1,bd814094d113227636dfc04abc01ba3336dd69802b6a4bc481dcfadde5713feb,normal,maps/MrPokemonsHouse.asm,433,"One of them is the
{line}
shiny Red Scale!
{done}",text,ready,,
maps/MrPsychicsHouse.asm::MrPsychicsHouseTutorZenHeadbuttScript.TutorRefused::1,2f93a0e7816d7f5ae78385e76c2c9e6ee62f4e67eb600c29798ca64bbc1da742,normal,maps/MrPsychicsHouse.asm,41,"…I was wrong?
{done}",text,ready,,
maps/MrPsychicsHouse.asm::MrPsychicsHouseTutorZenHeadbuttScript.NoSilverLeaf::1,b3882b6a590b0f7efb8850254818e19d8342f50d04aec207f5d819f64656c7fc,normal,maps/MrPsychicsHouse.asm,47,"You don't have a
{line}
Silver Leaf…
{done}",text,ready,,
maps/MrPsychicsHouse.asm::MrPsychicsHouseTutorZenHeadbuttScript.TeachMove::1,cfaea45c61569129888fae36edf4ab97f5268c48266bcca8dc67f4e8d6f92838,normal,maps/MrPsychicsHouse.asm,55,"Your #mon now
{line}
knows how to use
{cont}
Zen Headbutt.
{done}",text,ready,,
maps/MrPsychicsHouse.asm::MrPsychicText::1,bde23bccbe01f4edab39f9db396a0be7e04b9c5c5f3cc8340f6076c2dc36ed40,normal,maps/MrPsychicsHouse.asm,61,"…
{para}
…
{para}
…
{para}
…I got it!
{para}
You want to learn
{line}
Zen Headbutt!
{done}",text,ready,,
